"f1","f2","f3","f4","f5","dangerous","trial","sequence","sim_response","correct","performance","c","w","agent","subject"
0,0,0,1,1,0,50,50,0,1,0.48,1,"equal","equal_c1",4
1,0,1,0,0,1,51,51,1,1,0.490196078431373,1,"equal","equal_c1",4
1,0,1,1,1,1,52,52,1,1,0.5,1,"equal","equal_c1",4
1,0,0,1,1,0,53,53,1,0,0.490566037735849,1,"equal","equal_c1",4
1,1,1,0,0,1,54,54,0,0,0.481481481481481,1,"equal","equal_c1",4
0,1,0,0,1,0,55,55,1,0,0.472727272727273,1,"equal","equal_c1",4
1,1,1,1,1,1,56,56,1,1,0.482142857142857,1,"equal","equal_c1",4
0,0,1,1,0,0,57,57,0,1,0.491228070175439,1,"equal","equal_c1",4
1,0,1,1,0,1,58,58,1,1,0.5,1,"equal","equal_c1",4
0,1,1,1,0,0,59,59,0,1,0.508474576271186,1,"equal","equal_c1",4
0,0,1,0,1,0,60,60,0,1,0.516666666666667,1,"equal","equal_c1",4
0,1,0,1,1,0,61,61,0,1,0.524590163934426,1,"equal","equal_c1",4
0,0,1,1,1,0,62,62,1,0,0.516129032258065,1,"equal","equal_c1",4
1,0,1,1,0,1,63,63,0,0,0.507936507936508,1,"equal","equal_c1",4
1,0,1,0,1,1,64,64,1,1,0.515625,1,"equal","equal_c1",4
1,1,0,1,0,0,65,65,0,1,0.523076923076923,1,"equal","equal_c1",4
1,0,1,0,1,1,66,66,0,0,0.515151515151515,1,"equal","equal_c1",4
0,1,1,1,0,0,67,67,0,1,0.522388059701492,1,"equal","equal_c1",4
1,0,1,1,1,1,68,68,1,1,0.529411764705882,1,"equal","equal_c1",4
0,0,0,1,1,0,69,69,0,1,0.536231884057971,1,"equal","equal_c1",4
0,0,1,1,1,0,70,70,1,0,0.528571428571429,1,"equal","equal_c1",4
1,1,1,1,0,1,71,71,0,0,0.52112676056338,1,"equal","equal_c1",4
0,0,1,0,0,0,72,72,1,0,0.513888888888889,1,"equal","equal_c1",4
1,1,1,0,0,1,73,73,1,1,0.520547945205479,1,"equal","equal_c1",4
1,0,0,1,1,0,74,74,0,1,0.527027027027027,1,"equal","equal_c1",4
1,0,1,1,0,1,75,75,0,0,0.52,1,"equal","equal_c1",4
1,0,1,0,1,1,76,76,1,1,0.526315789473684,1,"equal","equal_c1",4
0,0,0,1,0,0,77,77,0,1,0.532467532467532,1,"equal","equal_c1",4
1,0,1,1,1,1,78,78,0,0,0.525641025641026,1,"equal","equal_c1",4
1,1,1,1,0,1,79,79,1,1,0.531645569620253,1,"equal","equal_c1",4
1,0,1,1,0,1,80,80,1,1,0.5375,1,"equal","equal_c1",4
1,1,1,0,1,1,81,81,0,0,0.530864197530864,1,"equal","equal_c1",4
1,0,1,0,0,1,82,82,1,1,0.536585365853659,1,"equal","equal_c1",4
0,1,1,0,0,0,83,83,1,0,0.530120481927711,1,"equal","equal_c1",4
1,1,0,1,1,0,84,84,0,1,0.535714285714286,1,"equal","equal_c1",4
0,1,0,0,1,0,85,85,0,1,0.541176470588235,1,"equal","equal_c1",4
0,0,1,0,1,0,86,86,0,1,0.546511627906977,1,"equal","equal_c1",4
0,1,0,1,1,0,87,87,0,1,0.551724137931034,1,"equal","equal_c1",4
1,1,1,1,1,1,88,88,0,0,0.545454545454545,1,"equal","equal_c1",4
0,0,1,1,1,0,89,89,1,0,0.539325842696629,1,"equal","equal_c1",4
1,1,0,1,1,0,90,90,0,1,0.544444444444444,1,"equal","equal_c1",4
0,1,0,1,0,0,91,91,0,1,0.549450549450549,1,"equal","equal_c1",4
1,1,1,1,1,1,92,92,1,1,0.554347826086957,1,"equal","equal_c1",4
1,0,1,0,1,1,93,93,0,0,0.548387096774194,1,"equal","equal_c1",4
1,1,1,1,1,1,94,94,0,0,0.542553191489362,1,"equal","equal_c1",4
1,1,1,1,1,1,95,95,1,1,0.547368421052632,1,"equal","equal_c1",4
0,0,1,1,0,0,96,96,1,0,0.541666666666667,1,"equal","equal_c1",4
1,0,1,0,0,1,1,1,1,1,1,1,"equal","equal_c1",5
1,0,1,0,1,1,2,2,1,1,1,1,"equal","equal_c1",5
1,0,1,1,0,1,3,3,1,1,1,1,"equal","equal_c1",5
1,0,1,1,1,1,4,4,1,1,1,1,"equal","equal_c1",5
0,1,0,0,1,0,5,5,0,1,1,1,"equal","equal_c1",5
1,1,0,1,0,0,6,6,0,1,1,1,"equal","equal_c1",5
1,1,0,1,1,0,7,7,1,0,0.857142857142857,1,"equal","equal_c1",5
0,0,1,1,0,0,8,8,0,1,0.875,1,"equal","equal_c1",5
1,0,1,1,1,1,9,9,1,1,0.888888888888889,1,"equal","equal_c1",5
0,0,0,1,1,0,10,10,1,0,0.8,1,"equal","equal_c1",5
1,0,1,0,1,1,11,11,1,1,0.818181818181818,1,"equal","equal_c1",5
1,1,1,1,1,1,12,12,1,1,0.833333333333333,1,"equal","equal_c1",5
1,1,0,1,1,0,13,13,1,0,0.769230769230769,1,"equal","equal_c1",5
1,1,1,1,1,1,14,14,1,1,0.785714285714286,1,"equal","equal_c1",5
1,0,0,1,1,0,15,15,0,1,0.8,1,"equal","equal_c1",5
1,1,1,1,1,1,16,16,0,0,0.75,1,"equal","equal_c1",5
1,0,1,1,0,1,17,17,1,1,0.764705882352941,1,"equal","equal_c1",5
1,1,1,0,1,1,18,18,0,0,0.722222222222222,1,"equal","equal_c1",5
1,1,1,1,1,1,19,19,0,0,0.684210526315789,1,"equal","equal_c1",5
0,1,0,1,1,0,20,20,0,1,0.7,1,"equal","equal_c1",5
0,0,0,1,0,0,21,21,0,1,0.714285714285714,1,"equal","equal_c1",5
0,1,0,1,0,0,22,22,1,0,0.681818181818182,1,"equal","equal_c1",5
0,1,1,1,0,0,23,23,1,0,0.652173913043478,1,"equal","equal_c1",5
0,1,1,0,0,0,24,24,0,1,0.666666666666667,1,"equal","equal_c1",5
1,1,1,1,0,1,25,25,1,1,0.68,1,"equal","equal_c1",5
0,0,1,1,1,0,26,26,1,0,0.653846153846154,1,"equal","equal_c1",5
1,0,1,0,1,1,27,27,0,0,0.62962962962963,1,"equal","equal_c1",5
1,1,1,0,0,1,28,28,1,1,0.642857142857143,1,"equal","equal_c1",5
0,0,1,0,0,0,29,29,0,1,0.655172413793103,1,"equal","equal_c1",5
0,0,1,0,1,0,30,30,1,0,0.633333333333333,1,"equal","equal_c1",5
0,0,1,1,1,0,31,31,0,1,0.645161290322581,1,"equal","equal_c1",5
1,1,1,1,0,1,32,32,1,1,0.65625,1,"equal","equal_c1",5
1,0,0,1,1,0,33,33,1,0,0.636363636363636,1,"equal","equal_c1",5
0,1,0,0,1,0,34,34,1,0,0.617647058823529,1,"equal","equal_c1",5
1,1,1,0,1,1,35,35,1,1,0.628571428571429,1,"equal","equal_c1",5
0,1,1,0,0,0,36,36,0,1,0.638888888888889,1,"equal","equal_c1",5
1,1,1,1,1,1,37,37,0,0,0.621621621621622,1,"equal","equal_c1",5
1,0,1,1,1,1,38,38,1,1,0.631578947368421,1,"equal","equal_c1",5
0,0,1,0,0,0,39,39,1,0,0.615384615384615,1,"equal","equal_c1",5
0,0,1,1,1,0,40,40,0,1,0.625,1,"equal","equal_c1",5
1,0,1,0,1,1,41,41,0,0,0.609756097560976,1,"equal","equal_c1",5
1,0,1,1,0,1,42,42,1,1,0.619047619047619,1,"equal","equal_c1",5
1,1,1,1,0,1,43,43,1,1,0.627906976744186,1,"equal","equal_c1",5
0,0,1,0,1,0,44,44,0,1,0.636363636363636,1,"equal","equal_c1",5
0,1,0,1,1,0,45,45,0,1,0.644444444444444,1,"equal","equal_c1",5
1,1,0,1,0,0,46,46,0,1,0.652173913043478,1,"equal","equal_c1",5
1,0,1,0,0,1,47,47,0,0,0.638297872340426,1,"equal","equal_c1",5
1,1,1,1,1,1,48,48,0,0,0.625,1,"equal","equal_c1",5
0,0,0,1,1,0,49,49,0,1,0.63265306122449,1,"equal","equal_c1",5
1,1,1,1,1,1,50,50,0,0,0.62,1,"equal","equal_c1",5
1,0,1,1,1,1,51,51,1,1,0.627450980392157,1,"equal","equal_c1",5
1,0,1,0,1,1,52,52,1,1,0.634615384615385,1,"equal","equal_c1",5
0,1,0,1,0,0,53,53,1,0,0.622641509433962,1,"equal","equal_c1",5
1,1,1,0,0,1,54,54,0,0,0.611111111111111,1,"equal","equal_c1",5
1,0,1,1,0,1,55,55,1,1,0.618181818181818,1,"equal","equal_c1",5
1,1,1,1,1,1,56,56,1,1,0.625,1,"equal","equal_c1",5
1,1,1,1,0,1,57,57,0,0,0.614035087719298,1,"equal","equal_c1",5
0,0,1,1,0,0,58,58,1,0,0.603448275862069,1,"equal","equal_c1",5
0,0,1,1,1,0,59,59,0,1,0.610169491525424,1,"equal","equal_c1",5
0,1,1,1,0,0,60,60,1,0,0.6,1,"equal","equal_c1",5
0,0,0,1,0,0,61,61,1,0,0.590163934426229,1,"equal","equal_c1",5
1,1,0,1,1,0,62,62,1,0,0.580645161290323,1,"equal","equal_c1",5
1,1,0,1,1,0,63,63,1,0,0.571428571428571,1,"equal","equal_c1",5
1,0,1,0,1,1,64,64,1,1,0.578125,1,"equal","equal_c1",5
1,0,1,0,1,1,65,65,0,0,0.569230769230769,1,"equal","equal_c1",5
0,0,1,0,0,0,66,66,1,0,0.560606060606061,1,"equal","equal_c1",5
1,1,0,1,1,0,67,67,1,0,0.552238805970149,1,"equal","equal_c1",5
0,0,1,1,1,0,68,68,1,0,0.544117647058823,1,"equal","equal_c1",5
1,1,0,1,1,0,69,69,1,0,0.536231884057971,1,"equal","equal_c1",5
1,0,1,1,0,1,70,70,0,0,0.528571428571429,1,"equal","equal_c1",5
1,1,1,1,1,1,71,71,0,0,0.52112676056338,1,"equal","equal_c1",5
0,0,0,1,0,0,72,72,0,1,0.527777777777778,1,"equal","equal_c1",5
1,1,1,0,1,1,73,73,1,1,0.534246575342466,1,"equal","equal_c1",5
1,0,1,1,1,1,74,74,0,0,0.527027027027027,1,"equal","equal_c1",5
1,0,1,0,1,1,75,75,1,1,0.533333333333333,1,"equal","equal_c1",5
0,1,0,0,1,0,76,76,0,1,0.539473684210526,1,"equal","equal_c1",5
0,1,0,1,1,0,77,77,1,0,0.532467532467532,1,"equal","equal_c1",5
1,1,1,1,1,1,78,78,0,0,0.525641025641026,1,"equal","equal_c1",5
1,0,0,1,1,0,79,79,0,1,0.531645569620253,1,"equal","equal_c1",5
1,0,1,0,0,1,80,80,1,1,0.5375,1,"equal","equal_c1",5
1,0,1,0,1,1,81,81,1,1,0.54320987654321,1,"equal","equal_c1",5
1,1,1,1,0,1,82,82,1,1,0.548780487804878,1,"equal","equal_c1",5
1,1,0,1,0,0,83,83,0,1,0.55421686746988,1,"equal","equal_c1",5
1,1,1,1,0,1,84,84,0,0,0.547619047619048,1,"equal","equal_c1",5
1,0,1,1,0,1,85,85,0,0,0.541176470588235,1,"equal","equal_c1",5
0,0,1,0,1,0,86,86,0,1,0.546511627906977,1,"equal","equal_c1",5
0,1,1,0,0,0,87,87,0,1,0.551724137931034,1,"equal","equal_c1",5
1,1,1,0,0,1,88,88,1,1,0.556818181818182,1,"equal","equal_c1",5
1,1,1,1,1,1,89,89,0,0,0.550561797752809,1,"equal","equal_c1",5
1,1,1,1,1,1,90,90,0,0,0.544444444444444,1,"equal","equal_c1",5
1,0,1,1,1,1,91,91,0,0,0.538461538461538,1,"equal","equal_c1",5
0,0,1,1,0,0,92,92,0,1,0.543478260869565,1,"equal","equal_c1",5
0,0,1,1,1,0,93,93,0,1,0.548387096774194,1,"equal","equal_c1",5
0,0,0,1,1,0,94,94,0,1,0.553191489361702,1,"equal","equal_c1",5
0,1,1,1,0,0,95,95,0,1,0.557894736842105,1,"equal","equal_c1",5
0,1,0,1,0,0,96,96,0,1,0.5625,1,"equal","equal_c1",5
1,1,1,1,0,1,1,1,0,0,0,0.1,"equal","equal_c01",1
1,1,1,1,1,1,2,2,1,1,0.5,0.1,"equal","equal_c01",1
0,0,1,1,1,0,3,3,0,1,0.666666666666667,0.1,"equal","equal_c01",1
1,1,1,0,1,1,4,4,1,1,0.75,0.1,"equal","equal_c01",1
1,0,1,0,1,1,5,5,1,1,0.8,0.1,"equal","equal_c01",1
1,1,1,1,1,1,6,6,1,1,0.833333333333333,0.1,"equal","equal_c01",1
1,1,1,1,1,1,7,7,0,0,0.714285714285714,0.1,"equal","equal_c01",1
0,1,0,1,1,0,8,8,1,0,0.625,0.1,"equal","equal_c01",1
1,0,0,1,1,0,9,9,1,0,0.555555555555556,0.1,"equal","equal_c01",1
1,0,1,0,1,1,10,10,0,0,0.5,0.1,"equal","equal_c01",1
1,0,1,1,0,1,11,11,0,0,0.454545454545455,0.1,"equal","equal_c01",1
1,1,0,1,1,0,12,12,0,1,0.5,0.1,"equal","equal_c01",1
1,1,1,1,0,1,13,13,0,0,0.461538461538462,0.1,"equal","equal_c01",1
0,0,1,0,0,0,14,14,1,0,0.428571428571429,0.1,"equal","equal_c01",1
1,1,0,1,1,0,15,15,0,1,0.466666666666667,0.1,"equal","equal_c01",1
0,1,1,1,0,0,16,16,0,1,0.5,0.1,"equal","equal_c01",1
0,0,1,0,1,0,17,17,1,0,0.470588235294118,0.1,"equal","equal_c01",1
0,0,1,1,1,0,18,18,1,0,0.444444444444444,0.1,"equal","equal_c01",1
0,0,0,1,0,0,19,19,1,0,0.421052631578947,0.1,"equal","equal_c01",1
0,0,0,1,1,0,20,20,0,1,0.45,0.1,"equal","equal_c01",1
1,1,1,0,0,1,21,21,1,1,0.476190476190476,0.1,"equal","equal_c01",1
0,1,1,0,0,0,22,22,1,0,0.454545454545455,0.1,"equal","equal_c01",1
1,0,1,1,1,1,23,23,1,1,0.478260869565217,0.1,"equal","equal_c01",1
1,1,0,1,0,0,24,24,1,0,0.458333333333333,0.1,"equal","equal_c01",1
1,0,1,1,0,1,25,25,0,0,0.44,0.1,"equal","equal_c01",1
0,1,0,1,0,0,26,26,0,1,0.461538461538462,0.1,"equal","equal_c01",1
1,0,1,1,1,1,27,27,1,1,0.481481481481481,0.1,"equal","equal_c01",1
1,0,1,0,1,1,28,28,1,1,0.5,0.1,"equal","equal_c01",1
0,0,1,1,0,0,29,29,0,1,0.517241379310345,0.1,"equal","equal_c01",1
1,0,1,0,0,1,30,30,0,0,0.5,0.1,"equal","equal_c01",1
1,1,1,1,1,1,31,31,0,0,0.483870967741935,0.1,"equal","equal_c01",1
0,1,0,0,1,0,32,32,1,0,0.46875,0.1,"equal","equal_c01",1
0,0,0,1,1,0,33,33,1,0,0.454545454545455,0.1,"equal","equal_c01",1
0,1,0,0,1,0,34,34,0,1,0.470588235294118,0.1,"equal","equal_c01",1
1,0,1,1,0,1,35,35,0,0,0.457142857142857,0.1,"equal","equal_c01",1
0,1,0,1,1,0,36,36,0,1,0.472222222222222,0.1,"equal","equal_c01",1
1,1,0,1,1,0,37,37,1,0,0.459459459459459,0.1,"equal","equal_c01",1
0,0,1,1,0,0,38,38,0,1,0.473684210526316,0.1,"equal","equal_c01",1
1,0,1,0,1,1,39,39,1,1,0.487179487179487,0.1,"equal","equal_c01",1
1,1,1,1,0,1,40,40,0,0,0.475,0.1,"equal","equal_c01",1
1,1,1,0,0,1,41,41,0,0,0.463414634146341,0.1,"equal","equal_c01",1
0,0,1,1,1,0,42,42,0,1,0.476190476190476,0.1,"equal","equal_c01",1
1,0,0,1,1,0,43,43,1,0,0.465116279069767,0.1,"equal","equal_c01",1
1,1,0,1,1,0,44,44,1,0,0.454545454545455,0.1,"equal","equal_c01",1
0,0,1,0,1,0,45,45,1,0,0.444444444444444,0.1,"equal","equal_c01",1
1,1,1,1,0,1,46,46,1,1,0.456521739130435,0.1,"equal","equal_c01",1
0,1,1,1,0,0,47,47,0,1,0.468085106382979,0.1,"equal","equal_c01",1
1,0,1,1,0,1,48,48,1,1,0.479166666666667,0.1,"equal","equal_c01",1
0,0,0,1,0,0,49,49,1,0,0.469387755102041,0.1,"equal","equal_c01",1
1,0,1,0,1,1,50,50,0,0,0.46,0.1,"equal","equal_c01",1
1,1,1,1,1,1,51,51,0,0,0.450980392156863,0.1,"equal","equal_c01",1
1,1,1,1,1,1,52,52,1,1,0.461538461538462,0.1,"equal","equal_c01",1
1,1,1,1,1,1,53,53,0,0,0.452830188679245,0.1,"equal","equal_c01",1
1,0,1,1,1,1,54,54,1,1,0.462962962962963,0.1,"equal","equal_c01",1
1,1,1,0,1,1,55,55,1,1,0.472727272727273,0.1,"equal","equal_c01",1
0,0,1,0,0,0,56,56,0,1,0.482142857142857,0.1,"equal","equal_c01",1
1,1,1,1,1,1,57,57,0,0,0.473684210526316,0.1,"equal","equal_c01",1
1,0,1,0,1,1,58,58,0,0,0.46551724137931,0.1,"equal","equal_c01",1
1,0,1,1,1,1,59,59,0,0,0.457627118644068,0.1,"equal","equal_c01",1
1,1,0,1,0,0,60,60,1,0,0.45,0.1,"equal","equal_c01",1
0,1,0,1,0,0,61,61,0,1,0.459016393442623,0.1,"equal","equal_c01",1
0,0,1,1,1,0,62,62,1,0,0.451612903225806,0.1,"equal","equal_c01",1
1,0,1,0,0,1,63,63,1,1,0.46031746031746,0.1,"equal","equal_c01",1
0,1,1,0,0,0,64,64,1,0,0.453125,0.1,"equal","equal_c01",1
1,1,1,1,0,1,65,65,0,0,0.446153846153846,0.1,"equal","equal_c01",1
1,1,1,1,0,1,66,66,0,0,0.439393939393939,0.1,"equal","equal_c01",1
1,0,1,0,0,1,67,67,0,0,0.432835820895522,0.1,"equal","equal_c01",1
1,0,1,0,1,1,68,68,1,1,0.441176470588235,0.1,"equal","equal_c01",1
1,1,1,1,1,1,69,69,0,0,0.434782608695652,0.1,"equal","equal_c01",1
1,0,1,0,1,1,70,70,0,0,0.428571428571429,0.1,"equal","equal_c01",1
0,0,1,1,1,0,71,71,1,0,0.422535211267606,0.1,"equal","equal_c01",1
1,1,1,0,0,1,72,72,1,1,0.430555555555556,0.1,"equal","equal_c01",1
0,0,1,1,0,0,73,73,0,1,0.438356164383562,0.1,"equal","equal_c01",1
1,0,0,1,1,0,74,74,0,1,0.445945945945946,0.1,"equal","equal_c01",1
1,0,1,1,0,1,75,75,1,1,0.453333333333333,0.1,"equal","equal_c01",1
0,0,1,1,1,0,76,76,0,1,0.460526315789474,0.1,"equal","equal_c01",1
1,1,0,1,1,0,77,77,0,1,0.467532467532468,0.1,"equal","equal_c01",1
1,1,1,1,1,1,78,78,0,0,0.461538461538462,0.1,"equal","equal_c01",1
1,0,1,1,0,1,79,79,1,1,0.468354430379747,0.1,"equal","equal_c01",1
0,1,0,0,1,0,80,80,0,1,0.475,0.1,"equal","equal_c01",1
1,0,1,1,1,1,81,81,0,0,0.469135802469136,0.1,"equal","equal_c01",1
0,0,0,1,1,0,82,82,0,1,0.475609756097561,0.1,"equal","equal_c01",1
1,1,1,0,1,1,83,83,0,0,0.469879518072289,0.1,"equal","equal_c01",1
1,0,1,0,1,1,84,84,0,0,0.464285714285714,0.1,"equal","equal_c01",1
1,1,1,1,1,1,85,85,1,1,0.470588235294118,0.1,"equal","equal_c01",1
1,0,1,1,1,1,86,86,1,1,0.476744186046512,0.1,"equal","equal_c01",1
0,0,1,0,0,0,87,87,0,1,0.482758620689655,0.1,"equal","equal_c01",1
0,0,1,0,1,0,88,88,0,1,0.488636363636364,0.1,"equal","equal_c01",1
0,1,0,1,0,0,89,89,0,1,0.49438202247191,0.1,"equal","equal_c01",1
0,1,1,1,0,0,90,90,1,0,0.488888888888889,0.1,"equal","equal_c01",1
0,1,0,1,1,0,91,91,0,1,0.494505494505495,0.1,"equal","equal_c01",1
0,1,1,0,0,0,92,92,1,0,0.489130434782609,0.1,"equal","equal_c01",1
0,0,0,1,0,0,93,93,0,1,0.494623655913978,0.1,"equal","equal_c01",1
1,1,0,1,0,0,94,94,1,0,0.48936170212766,0.1,"equal","equal_c01",1
1,1,1,1,1,1,95,95,0,0,0.484210526315789,0.1,"equal","equal_c01",1
1,1,0,1,1,0,96,96,0,1,0.489583333333333,0.1,"equal","equal_c01",1
0,0,1,1,1,0,1,1,0,1,1,0.1,"equal","equal_c01",2
1,0,1,1,0,1,2,2,1,1,1,0.1,"equal","equal_c01",2
1,0,1,1,1,1,3,3,1,1,1,0.1,"equal","equal_c01",2
0,0,1,0,0,0,4,4,1,0,0.75,0.1,"equal","equal_c01",2
1,0,1,0,1,1,5,5,1,1,0.8,0.1,"equal","equal_c01",2
0,1,0,0,1,0,6,6,1,0,0.666666666666667,0.1,"equal","equal_c01",2
1,1,1,0,1,1,7,7,0,0,0.571428571428571,0.1,"equal","equal_c01",2
1,1,1,0,0,1,8,8,0,0,0.5,0.1,"equal","equal_c01",2
1,1,0,1,1,0,9,9,1,0,0.444444444444444,0.1,"equal","equal_c01",2
1,1,1,1,1,1,10,10,0,0,0.4,0.1,"equal","equal_c01",2
1,1,1,1,1,1,11,11,0,0,0.363636363636364,0.1,"equal","equal_c01",2
1,0,1,0,0,1,12,12,0,0,0.333333333333333,0.1,"equal","equal_c01",2
0,1,0,1,0,0,13,13,0,1,0.384615384615385,0.1,"equal","equal_c01",2
1,0,1,0,1,1,14,14,1,1,0.428571428571429,0.1,"equal","equal_c01",2
1,1,1,1,0,1,15,15,1,1,0.466666666666667,0.1,"equal","equal_c01",2
0,0,1,1,0,0,16,16,1,0,0.4375,0.1,"equal","equal_c01",2
0,0,1,1,1,0,17,17,1,0,0.411764705882353,0.1,"equal","equal_c01",2
0,1,1,0,0,0,18,18,1,0,0.388888888888889,0.1,"equal","equal_c01",2
0,0,1,0,1,0,19,19,1,0,0.368421052631579,0.1,"equal","equal_c01",2
0,1,1,1,0,0,20,20,0,1,0.4,0.1,"equal","equal_c01",2
0,0,0,1,1,0,21,21,1,0,0.380952380952381,0.1,"equal","equal_c01",2
1,0,1,1,0,1,22,22,0,0,0.363636363636364,0.1,"equal","equal_c01",2
1,0,1,0,1,1,23,23,1,1,0.391304347826087,0.1,"equal","equal_c01",2
0,1,0,1,1,0,24,24,1,0,0.375,0.1,"equal","equal_c01",2
1,0,0,1,1,0,25,25,0,1,0.4,0.1,"equal","equal_c01",2
1,1,0,1,1,0,26,26,1,0,0.384615384615385,0.1,"equal","equal_c01",2
1,1,1,1,1,1,27,27,1,1,0.407407407407407,0.1,"equal","equal_c01",2
1,1,0,1,0,0,28,28,1,0,0.392857142857143,0.1,"equal","equal_c01",2
1,0,1,1,1,1,29,29,0,0,0.379310344827586,0.1,"equal","equal_c01",2
1,1,1,1,1,1,30,30,0,0,0.366666666666667,0.1,"equal","equal_c01",2
0,0,0,1,0,0,31,31,0,1,0.387096774193548,0.1,"equal","equal_c01",2
1,1,1,1,0,1,32,32,1,1,0.40625,0.1,"equal","equal_c01",2
1,1,0,1,0,0,33,33,1,0,0.393939393939394,0.1,"equal","equal_c01",2
0,0,0,1,1,0,34,34,0,1,0.411764705882353,0.1,"equal","equal_c01",2
1,0,1,1,0,1,35,35,1,1,0.428571428571429,0.1,"equal","equal_c01",2
1,0,1,0,1,1,36,36,0,0,0.416666666666667,0.1,"equal","equal_c01",2
0,1,0,1,1,0,37,37,1,0,0.405405405405405,0.1,"equal","equal_c01",2
1,0,1,1,0,1,38,38,1,1,0.421052631578947,0.1,"equal","equal_c01",2
1,0,1,0,1,1,39,39,0,0,0.41025641025641,0.1,"equal","equal_c01",2
1,1,1,1,1,1,40,40,1,1,0.425,0.1,"equal","equal_c01",2
0,1,1,0,0,0,41,41,0,1,0.439024390243902,0.1,"equal","equal_c01",2
1,0,1,1,1,1,42,42,1,1,0.452380952380952,0.1,"equal","equal_c01",2
1,0,1,0,1,1,43,43,1,1,0.465116279069767,0.1,"equal","equal_c01",2
0,0,1,1,1,0,44,44,0,1,0.477272727272727,0.1,"equal","equal_c01",2
1,1,0,1,1,0,45,45,1,0,0.466666666666667,0.1,"equal","equal_c01",2
1,1,1,1,0,1,46,46,0,0,0.456521739130435,0.1,"equal","equal_c01",2
1,1,1,1,0,1,47,47,1,1,0.468085106382979,0.1,"equal","equal_c01",2
1,1,0,1,1,0,48,48,1,0,0.458333333333333,0.1,"equal","equal_c01",2
1,1,1,1,1,1,49,49,0,0,0.448979591836735,0.1,"equal","equal_c01",2
0,0,1,0,0,0,50,50,0,1,0.46,0.1,"equal","equal_c01",2
1,1,1,1,1,1,51,51,0,0,0.450980392156863,0.1,"equal","equal_c01",2
0,1,0,1,0,0,52,52,0,1,0.461538461538462,0.1,"equal","equal_c01",2
1,1,1,0,0,1,53,53,1,1,0.471698113207547,0.1,"equal","equal_c01",2
1,0,1,0,0,1,54,54,1,1,0.481481481481481,0.1,"equal","equal_c01",2
1,0,1,1,1,1,55,55,0,0,0.472727272727273,0.1,"equal","equal_c01",2
0,0,1,0,1,0,56,56,1,0,0.464285714285714,0.1,"equal","equal_c01",2
0,0,1,1,1,0,57,57,0,1,0.473684210526316,0.1,"equal","equal_c01",2
0,0,1,1,0,0,58,58,0,1,0.482758620689655,0.1,"equal","equal_c01",2
1,1,1,0,1,1,59,59,1,1,0.491525423728814,0.1,"equal","equal_c01",2
0,1,0,0,1,0,60,60,1,0,0.483333333333333,0.1,"equal","equal_c01",2
0,1,1,1,0,0,61,61,0,1,0.491803278688525,0.1,"equal","equal_c01",2
0,0,0,1,0,0,62,62,1,0,0.483870967741935,0.1,"equal","equal_c01",2
1,1,1,1,1,1,63,63,1,1,0.492063492063492,0.1,"equal","equal_c01",2
1,0,0,1,1,0,64,64,1,0,0.484375,0.1,"equal","equal_c01",2
1,1,1,1,1,1,65,65,0,0,0.476923076923077,0.1,"equal","equal_c01",2
1,0,1,0,0,1,66,66,0,0,0.46969696969697,0.1,"equal","equal_c01",2
1,1,0,1,0,0,67,67,1,0,0.462686567164179,0.1,"equal","equal_c01",2
1,1,1,1,0,1,68,68,1,1,0.470588235294118,0.1,"equal","equal_c01",2
0,0,1,1,1,0,69,69,1,0,0.463768115942029,0.1,"equal","equal_c01",2
0,1,1,1,0,0,70,70,1,0,0.457142857142857,0.1,"equal","equal_c01",2
1,1,1,1,1,1,71,71,1,1,0.464788732394366,0.1,"equal","equal_c01",2
1,1,1,1,0,1,72,72,1,1,0.472222222222222,0.1,"equal","equal_c01",2
0,0,1,1,0,0,73,73,1,0,0.465753424657534,0.1,"equal","equal_c01",2
1,1,1,0,0,1,74,74,0,0,0.459459459459459,0.1,"equal","equal_c01",2
0,0,1,1,1,0,75,75,1,0,0.453333333333333,0.1,"equal","equal_c01",2
0,0,1,0,0,0,76,76,1,0,0.447368421052632,0.1,"equal","equal_c01",2
1,1,1,1,1,1,77,77,1,1,0.454545454545455,0.1,"equal","equal_c01",2
1,0,1,1,1,1,78,78,1,1,0.461538461538462,0.1,"equal","equal_c01",2
0,0,1,0,1,0,79,79,0,1,0.468354430379747,0.1,"equal","equal_c01",2
0,1,0,1,0,0,80,80,1,0,0.4625,0.1,"equal","equal_c01",2
0,0,0,1,0,0,81,81,0,1,0.469135802469136,0.1,"equal","equal_c01",2
1,1,1,1,1,1,82,82,1,1,0.475609756097561,0.1,"equal","equal_c01",2
1,0,1,0,1,1,83,83,1,1,0.481927710843373,0.1,"equal","equal_c01",2
1,1,0,1,1,0,84,84,1,0,0.476190476190476,0.1,"equal","equal_c01",2
1,0,1,0,1,1,85,85,0,0,0.470588235294118,0.1,"equal","equal_c01",2
0,1,0,1,1,0,86,86,1,0,0.465116279069767,0.1,"equal","equal_c01",2
0,0,0,1,1,0,87,87,1,0,0.459770114942529,0.1,"equal","equal_c01",2
1,1,0,1,1,0,88,88,0,1,0.465909090909091,0.1,"equal","equal_c01",2
1,0,1,0,1,1,89,89,0,0,0.460674157303371,0.1,"equal","equal_c01",2
1,0,1,1,0,1,90,90,1,1,0.466666666666667,0.1,"equal","equal_c01",2
